Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2024-06-27,Pull Up,Back,0.0,kgs,10,,,,""
2024-06-27,Pull Up,Back,20.0,kgs,5,,,,""
2024-06-27,Pull Up,Back,30.0,kgs,3,,,,""
2024-06-27,Pull Up,Back,30.0,kgs,3,,,,""
2024-06-27,Pull Up,Back,20.0,kgs,5,,,,""
2024-06-27,Pull Up,Back,0.0,kgs,6,,,,""
2024-06-27,Seated Cable Row,Back,86.0,kgs,12,,,,""
2024-06-27,Dumbbell Hammer Curl,Biceps,12.5,kgs,10,,,,""
2024-06-27,Seated Cable Row,Back,108.0,kgs,10,,,,""
2024-06-27,Dumbbell Hammer Curl,Biceps,12.5,kgs,8,,,,""
2024-06-27,Seated Cable Row,Back,119.0,kgs,10,,,,""
2024-06-27,Dumbbell Hammer Curl,Biceps,12.5,kgs,8,,,,""
2024-06-27,Seated Cable Row,Back,130.0,kgs,7,,,,""
2024-06-27,Dumbbell Hammer Curl,Biceps,12.5,kgs,8,,,,""
2024-06-27,Seated Incline Dumbbell Curl,Biceps,12.5,kgs,10,,,,""
2024-06-27,Seated Incline Dumbbell Curl,Biceps,12.5,kgs,8,,,,""
2024-06-27,Seated Incline Dumbbell Curl,Biceps,12.5,kgs,8,,,,""
2024-06-27,Seated Incline Dumbbell Curl,Biceps,12.5,kgs,7,,,,""
2024-06-27,Straight-Arm Cable Pushdown,Back,60.5,kgs,10,,,,""
2024-06-27,Cable Curl,Biceps,49.5,kgs,10,,,,""
2024-06-27,Straight-Arm Cable Pushdown,Back,66.0,kgs,10,,,,""
2024-06-27,Cable Curl,Biceps,55.0,kgs,6,,,,""
2024-06-27,Straight-Arm Cable Pushdown,Back,66.0,kgs,8,,,,""
2024-06-27,Cable Curl,Biceps,55.0,kgs,6,,,,""
2024-06-27,Straight-Arm Cable Pushdown,Back,66.0,kgs,8,,,,""
2024-06-27,Cable Curl,Biceps,55.0,kgs,6,,,,""
2024-06-27,Plank,Abs,80.0,kgs,,,,0:00:45,""
2024-06-27,Bicycle Crunches,Abs,,,,0.0,m,0:00:33,""
2024-06-27,Reverse Crunches,Abs,0.0,kgs,10,,,,""
2024-06-27,Plank,Abs,80.0,kgs,,,,0:00:45,""
2024-06-27,Bicycle Crunches,Abs,,,,0.0,m,0:00:24,""
2024-06-27,Reverse Crunches,Abs,0.0,kgs,8,,,,""
2024-06-27,Plank,Abs,80.0,kgs,,,,0:00:40,""
2024-06-27,Bicycle Crunches,Abs,,,,0.0,m,0:00:22,""
2024-06-27,Reverse Crunches,Abs,0.0,kgs,8,,,,""
2024-06-27,Plank,Abs,80.0,kgs,,,,0:00:45,""
2024-06-27,Bicycle Crunches,Abs,,,,0.0,m,0:00:23,""
2024-06-27,Reverse Crunches,Abs,0.0,kgs,8,,,,""
2024-06-28,Flat Barbell Bench Press,Chest,60.0,kgs,12,,,,""
2024-06-28,Flat Barbell Bench Press,Chest,85.0,kgs,6,,,,""
2024-06-28,Flat Barbell Bench Press,Chest,100.0,kgs,2,,,,""
2024-06-28,Flat Barbell Bench Press,Chest,110.0,kgs,1,,,,""
2024-06-28,Flat Barbell Bench Press,Chest,90.0,kgs,3,,,,""
2024-06-28,Flat Barbell Bench Press,Chest,80.0,kgs,5,,,,""
2024-06-28,Flat Barbell Bench Press,Chest,70.0,kgs,8,,,,""
2024-06-28,Cable Fly,Chest,27.5,kgs,12,,,,""
2024-06-28,Cable Fly,Chest,33.0,kgs,10,,,,""
2024-06-28,Cable Fly,Chest,38.5,kgs,10,,,,""
2024-06-28,Cable Fly,Chest,44.0,kgs,8,,,,""
2024-06-28,Parallel Bar Triceps Dip,Triceps,0.0,kgs,15,,,,""
2024-06-28,Parallel Bar Triceps Dip,Triceps,20.0,kgs,10,,,,""
2024-06-28,Parallel Bar Triceps Dip,Triceps,30.0,kgs,8,,,,""
2024-06-28,Parallel Bar Triceps Dip,Triceps,30.0,kgs,8,,,,""
2024-06-28,Parallel Bar Triceps Dip,Triceps,20.0,kgs,10,,,,""
2024-06-28,Parallel Bar Triceps Dip,Triceps,20.0,kgs,8,,,,""
2024-06-28,Incline Dumbbell Bench Press,Chest,30.0,kgs,8,,,,""
2024-06-28,Incline Dumbbell Bench Press,Chest,30.0,kgs,8,,,,""
2024-06-28,Incline Dumbbell Bench Press,Chest,30.0,kgs,6,,,,""
2024-06-28,Incline Dumbbell Bench Press,Chest,30.0,kgs,6,,,,""
2024-06-28,Rope Push Down,Triceps,45.0,kgs,12,,,,"Sharing w a dude"
2024-06-28,Rope Push Down,Triceps,56.0,kgs,12,,,,""
2024-06-28,Rope Push Down,Triceps,61.5,kgs,10,,,,""
2024-06-28,Rope Push Down,Triceps,67.0,kgs,8,,,,""
2024-06-28,Cable Overhead Triceps Extension,Triceps,39.5,kgs,12,,,,""
2024-06-28,Cable Overhead Triceps Extension,Triceps,45.0,kgs,10,,,,""
2024-06-28,Cable Overhead Triceps Extension,Triceps,50.5,kgs,10,,,,""
2024-06-28,Cable Overhead Triceps Extension,Triceps,56.0,kgs,8,,,,""
2024-06-30,Snatch,Functional,30.0,kgs,6,,,,""
2024-06-30,Snatch,Functional,30.0,kgs,6,,,,""
2024-06-30,Snatch,Functional,40.0,kgs,4,,,,""
2024-06-30,Snatch,Functional,45.0,kgs,2,,,,""
2024-06-30,Snatch,Functional,45.0,kgs,1,,,,""
2024-06-30,Overhead Squat,Legs,40.0,kgs,5,,,,""
2024-06-30,Clean,Functional,40.0,kgs,5,,,,""
2024-06-30,Clean,Functional,50.0,kgs,4,,,,""
2024-06-30,Clean + Jerk,Functional,50.0,kgs,1,,,,"My shoulders nearly ripped off"
2024-06-30,Sled Push,Functional,87.5,kgs,4,,,,""
2024-06-30,Sled Push,Functional,108.75,kgs,2,,,,""
2024-06-30,Sled Push,Functional,128.75,kgs,2,,,,""
2024-06-30,Sled Push,Functional,143.75,kgs,2,,,,""
2024-06-30,Farmer Carries,Functional,28.0,kgs,4,,,,""
2024-06-30,Lunges,Functional,25.0,kgs,2,,,,""
2024-06-30,Farmer Carries,Functional,28.0,kgs,4,,,,""
2024-06-30,Lunges,Functional,25.0,kgs,2,,,,""
2024-06-30,Farmer Carries,Functional,28.0,kgs,4,,,,""
2024-06-30,Lunges,Functional,25.0,kgs,2,,,,""
2024-06-30,Farmer Carries,Functional,28.0,kgs,4,,,,""
2024-06-30,Lunges,Functional,25.0,kgs,2,,,,""
2024-06-30,Sled Pull,Functional,55.0,kgs,2,,,,""
2024-06-30,Sled Pull,Functional,77.5,kgs,2,,,,""
2024-06-30,Sled Pull,Functional,102.5,kgs,2,,,,""
2024-06-30,Sled Pull,Functional,102.5,kgs,2,,,,""
2024-07-01,Barbell Squat,Legs,80.0,kgs,10,,,,"No belt"
2024-07-01,Barbell Squat,Legs,110.0,kgs,6,,,,""
2024-07-01,Barbell Squat,Legs,140.0,kgs,1,,,,""
2024-07-01,Barbell Squat,Legs,150.0,kgs,0,,,,""
2024-07-01,Barbell Squat,Legs,100.0,kgs,7,,,,""
2024-07-01,Barbell Squat,Legs,100.0,kgs,5,,,,""
2024-07-01,Seated Calf Raise Machine,Legs,60.0,kgs,12,,,,""
2024-07-01,Seated Calf Raise Machine,Legs,70.0,kgs,10,,,,""
2024-07-01,Seated Calf Raise Machine,Legs,75.0,kgs,10,,,,""
2024-07-01,Seated Calf Raise Machine,Legs,80.0,kgs,8,,,,""
2024-07-01,In Abductor,Legs,88.0,kgs,12,,,,""
2024-07-01,In Abductor,Legs,93.5,kgs,12,,,,""
2024-07-01,In Abductor,Legs,99.0,kgs,12,,,,""
2024-07-01,In Abductor,Legs,99.0,kgs,10,,,,""
2024-07-01,Out Abductor,Legs,88.0,kgs,12,,,,""
2024-07-01,Out Abductor,Legs,93.5,kgs,12,,,,""
2024-07-01,Out Abductor,Legs,99.0,kgs,12,,,,""
2024-07-01,Out Abductor,Legs,99.0,kgs,10,,,,""
2024-07-01,Leg Extension Machine,Legs,82.5,kgs,10,,,,""
2024-07-01,Leg Extension Machine,Legs,88.0,kgs,8,,,,""
2024-07-01,Leg Extension Machine,Legs,93.5,kgs,7,,,,""
2024-07-01,Leg Extension Machine,Legs,99.0,kgs,6,,,,""
2024-07-01,Lying Leg Curl Machine,Legs,60.5,kgs,10,,,,""
2024-07-01,Lying Leg Curl Machine,Legs,66.0,kgs,8,,,,""
2024-07-01,Lying Leg Curl Machine,Legs,71.5,kgs,6,,,,""
2024-07-01,Lying Leg Curl Machine,Legs,71.5,kgs,6,,,,""
2024-07-01,Romanian Deadlift,Legs,70.0,kgs,12,,,,""
2024-07-01,Romanian Deadlift,Legs,80.0,kgs,10,,,,""
2024-07-01,Romanian Deadlift,Legs,90.0,kgs,8,,,,""
2024-07-01,Romanian Deadlift,Legs,90.0,kgs,6,,,,""
2024-07-01,Ski Erg,Cardio,,,,800.0,m,0:03:26,""
2024-07-01,Rowing Machine,Cardio,,,,800.0,m,0:03:21,""
2024-07-02,Overhead Press,Shoulders,40.0,kgs,10,,,,""
2024-07-02,Overhead Press,Shoulders,50.0,kgs,6,,,,""
2024-07-02,Overhead Press,Shoulders,60.0,kgs,4,,,,""
2024-07-02,Overhead Press,Shoulders,65.0,kgs,2,,,,""
2024-07-02,Overhead Press,Shoulders,55.0,kgs,4,,,,""
2024-07-02,Behind The Neck Barbell Press,Shoulders,40.0,kgs,5,,,,""
2024-07-02,Behind The Neck Barbell Press,Shoulders,45.0,kgs,3,,,,""
2024-07-02,Behind The Neck Barbell Press,Shoulders,45.0,kgs,4,,,,""
2024-07-02,Cable Rear Delt Fly,Shoulders,22.0,kgs,12,,,,""
2024-07-02,Cable Rear Delt Fly,Shoulders,27.5,kgs,10,,,,""
2024-07-02,Cable Rear Delt Fly,Shoulders,27.5,kgs,8,,,,""
2024-07-02,Cable Rear Delt Fly,Shoulders,27.5,kgs,8,,,,""
2024-07-02,Cable Lateral Raise,Shoulders,11.0,kgs,12,,,,""
2024-07-02,Cable Lateral Raise,Shoulders,11.0,kgs,10,,,,""
2024-07-02,Cable Lateral Raise,Shoulders,16.5,kgs,6,,,,""
2024-07-02,Cable Lateral Raise,Shoulders,11.0,kgs,8,,,,""
2024-07-02,Lying Down Cable Facepulls,Shoulders,77.0,kgs,12,,,,""
2024-07-02,Lying Down Cable Facepulls,Shoulders,55.0,kgs,12,,,,"Actually to forehead instead of chest"
2024-07-02,Lying Down Cable Facepulls,Shoulders,55.0,kgs,12,,,,""
2024-07-02,Lying Down Cable Facepulls,Shoulders,55.0,kgs,12,,,,""
2024-07-02,Seated Dumbbell Press,Shoulders,27.5,kgs,10,,,,""
2024-07-02,Seated Dumbbell Press,Shoulders,30.0,kgs,8,,,,""
2024-07-02,Seated Dumbbell Press,Shoulders,30.0,kgs,7,,,,""
2024-07-02,Seated Dumbbell Press,Shoulders,30.0,kgs,6,,,,""
2024-07-02,Plank,Abs,80.0,kgs,,,,0:01:00,""
2024-07-02,Bicycle Crunches,Abs,,,,0.0,m,0:00:35,""
2024-07-02,Reverse Crunches,Abs,0.0,kgs,10,,,,""
2024-07-02,Plank,Abs,80.0,kgs,,,,0:00:55,""
2024-07-02,Bicycle Crunches,Abs,,,,0.0,m,0:00:27,""
2024-07-02,Reverse Crunches,Abs,0.0,kgs,10,,,,""
2024-07-02,Plank,Abs,80.0,kgs,,,,0:01:02,""
2024-07-02,Bicycle Crunches,Abs,,,,0.0,m,0:00:33,""
2024-07-02,Reverse Crunches,Abs,0.0,kgs,12,,,,""
2024-07-02,Plank,Abs,80.0,kgs,,,,0:01:03,""
2024-07-02,Bicycle Crunches,Abs,,,,0.0,m,0:00:27,""
2024-07-02,Reverse Crunches,Abs,0.0,kgs,10,,,,""
2024-07-04,Deadlift,Back,80.0,kgs,12,,,,"No accessories"
2024-07-04,Deadlift,Back,130.0,kgs,10,,,,""
2024-07-04,Deadlift,Back,180.0,kgs,2,,,,""
2024-07-04,Deadlift,Back,190.0,kgs,1,,,,""
2024-07-04,Deadlift,Back,160.0,kgs,3,,,,""
2024-07-04,Deadlift,Back,120.0,kgs,6,,,,""
2024-07-04,Pull Up,Back,0.0,kgs,12,,,,""
2024-07-04,Pull Up,Back,20.0,kgs,5,,,,""
2024-07-04,Pull Up,Back,30.0,kgs,3,,,,""
2024-07-04,Pull Up,Back,30.0,kgs,3,,,,""
2024-07-04,Pull Up,Back,20.0,kgs,5,,,,""
2024-07-04,Pull Up,Back,0.0,kgs,9,,,,""
2024-07-04,Barbell Prone Row,Back,70.0,kgs,10,,,,""
2024-07-04,Dumbbell Hammer Curl,Biceps,12.5,kgs,10,,,,""
2024-07-04,Barbell Prone Row,Back,80.0,kgs,8,,,,""
2024-07-04,Dumbbell Hammer Curl,Biceps,12.5,kgs,10,,,,""
2024-07-04,Barbell Prone Row,Back,80.0,kgs,8,,,,""
2024-07-04,Dumbbell Hammer Curl,Biceps,12.5,kgs,10,,,,""
2024-07-04,Barbell Prone Row,Back,80.0,kgs,8,,,,""
2024-07-04,Dumbbell Hammer Curl,Biceps,12.5,kgs,10,,,,""
2024-07-04,Seated Incline Dumbbell Curl,Biceps,12.5,kgs,10,,,,""
2024-07-04,Seated Incline Dumbbell Curl,Biceps,12.5,kgs,9,,,,""
2024-07-04,Seated Incline Dumbbell Curl,Biceps,12.5,kgs,8,,,,""
2024-07-04,Seated Incline Dumbbell Curl,Biceps,12.5,kgs,8,,,,""
2024-07-04,Straight-Arm Cable Pushdown,Back,61.5,kgs,12,,,,""
2024-07-04,Cable Curl,Biceps,45.0,kgs,12,,,,""
2024-07-04,Straight-Arm Cable Pushdown,Back,67.0,kgs,10,,,,""
2024-07-04,Cable Curl,Biceps,50.5,kgs,10,,,,""
2024-07-04,Straight-Arm Cable Pushdown,Back,72.5,kgs,10,,,,""
2024-07-04,Cable Curl,Biceps,56.0,kgs,8,,,,""
2024-07-04,Straight-Arm Cable Pushdown,Back,78.0,kgs,8,,,,""
2024-07-04,Cable Curl,Biceps,61.5,kgs,6,,,,""
2024-07-05,Flat Barbell Bench Press,Chest,70.0,kgs,12,,,,""
2024-07-05,Flat Barbell Bench Press,Chest,90.0,kgs,6,,,,""
2024-07-05,Flat Barbell Bench Press,Chest,110.0,kgs,1,,,,""
2024-07-05,Flat Barbell Bench Press,Chest,115.0,kgs,0,,,,""
2024-07-05,Flat Barbell Bench Press,Chest,85.0,kgs,5,,,,""
2024-07-05,Flat Barbell Bench Press,Chest,75.0,kgs,6,,,,""
2024-07-05,Flat Barbell Bench Press,Chest,65.0,kgs,8,,,,""
2024-07-05,Flat Dumbbell Fly,Chest,20.0,kgs,12,,,,""
2024-07-05,Flat Dumbbell Fly,Chest,22.5,kgs,10,,,,""
2024-07-05,Flat Dumbbell Fly,Chest,25.0,kgs,8,,,,""
2024-07-05,Flat Dumbbell Fly,Chest,25.0,kgs,8,,,,""
2024-07-05,Incline Dumbbell Bench Press,Chest,30.0,kgs,8,,,,""
2024-07-05,Incline Dumbbell Bench Press,Chest,30.0,kgs,8,,,,""
2024-07-05,Incline Dumbbell Bench Press,Chest,30.0,kgs,7,,,,""
2024-07-05,Incline Dumbbell Bench Press,Chest,30.0,kgs,6,,,,""
2024-07-05,Parallel Bar Triceps Dip,Triceps,0.0,kgs,15,,,,""
2024-07-05,Parallel Bar Triceps Dip,Triceps,20.0,kgs,10,,,,""
2024-07-05,Parallel Bar Triceps Dip,Triceps,30.0,kgs,6,,,,""
2024-07-05,Parallel Bar Triceps Dip,Triceps,30.0,kgs,8,,,,""
2024-07-05,Parallel Bar Triceps Dip,Triceps,30.0,kgs,5,,,,""
2024-07-05,Parallel Bar Triceps Dip,Triceps,20.0,kgs,8,,,,""
2024-07-05,Rope Push Down,Triceps,56.0,kgs,12,,,,""
2024-07-05,Rope Push Down,Triceps,61.5,kgs,10,,,,""
2024-07-05,Rope Push Down,Triceps,67.0,kgs,10,,,,""
2024-07-05,Rope Push Down,Triceps,72.5,kgs,7,,,,""
2024-07-05,Cable Overhead Triceps Extension,Triceps,45.0,kgs,10,,,,""
2024-07-05,Cable Overhead Triceps Extension,Triceps,50.5,kgs,10,,,,""
2024-07-05,Cable Overhead Triceps Extension,Triceps,56.0,kgs,10,,,,""
2024-07-05,Cable Overhead Triceps Extension,Triceps,61.5,kgs,6,,,,""
2024-07-05,Kneeling Ab Wheel Rollout,Abs,0.0,kgs,12,,,,""
2024-07-05,Russian Twists,Abs,20.0,kgs,20,,,,""
2024-07-05,Flutter Kicks,Abs,,,,0.0,m,0:00:40,""
2024-07-05,Kneeling Ab Wheel Rollout,Abs,0.0,kgs,12,,,,""
2024-07-05,Russian Twists,Abs,20.0,kgs,20,,,,""
2024-07-05,Flutter Kicks,Abs,,,,0.0,m,0:00:30,""
2024-07-05,Kneeling Ab Wheel Rollout,Abs,0.0,kgs,12,,,,""
2024-07-05,Russian Twists,Abs,20.0,kgs,20,,,,""
2024-07-05,Flutter Kicks,Abs,,,,0.0,m,0:00:32,""
2024-07-05,Kneeling Ab Wheel Rollout,Abs,0.0,kgs,12,,,,""
2024-07-05,Russian Twists,Abs,20.0,kgs,20,,,,""
2024-07-05,Flutter Kicks,Abs,,,,0.0,m,0:00:30,""
2024-07-06,Clean,Functional,40.0,kgs,8,,,,""
2024-07-06,Clean,Functional,50.0,kgs,8,,,,""
2024-07-06,Clean,Functional,60.0,kgs,5,,,,""
2024-07-06,Clean,Functional,70.0,kgs,1,,,,""
2024-07-06,Clean,Functional,60.0,kgs,2,,,,""
2024-07-06,Clean,Functional,40.0,kgs,10,,,,""
2024-07-06,Overhead Squat,Legs,40.0,kgs,7,,,,""
2024-07-06,Overhead Squat,Legs,40.0,kgs,6,,,,""
2024-07-06,Overhead Squat,Legs,50.0,kgs,5,,,,""
2024-07-06,Overhead Squat,Legs,50.0,kgs,4,,,,""
2024-07-06,Sled Push,Functional,87.5,kgs,4,,,,""
2024-07-06,Sled Push,Functional,108.75,kgs,2,,,,""
2024-07-06,Sled Push,Functional,128.75,kgs,2,,,,""
2024-07-06,Sled Push,Functional,143.75,kgs,2,,,,""
2024-07-06,Farmer Carries,Functional,28.0,kgs,4,,,,""
2024-07-06,Lunges,Functional,30.0,kgs,2,,,,""
2024-07-06,Farmer Carries,Functional,28.0,kgs,4,,,,""
2024-07-06,Lunges,Functional,30.0,kgs,2,,,,""
2024-07-06,Farmer Carries,Functional,28.0,kgs,4,,,,""
2024-07-06,Lunges,Functional,30.0,kgs,2,,,,""
2024-07-06,Farmer Carries,Functional,28.0,kgs,4,,,,""
2024-07-06,Lunges,Functional,30.0,kgs,2,,,,""
2024-07-06,Sled Pull,Functional,65.0,kgs,2,,,,""
2024-07-06,Sled Pull,Functional,87.5,kgs,2,,,,""
2024-07-06,Sled Pull,Functional,108.25,kgs,2,,,,""
2024-07-06,Sled Pull,Functional,108.25,kgs,2,,,,""
2024-07-08,Overhead Press,Shoulders,40.0,kgs,10,,,,""
2024-07-08,Overhead Press,Shoulders,50.0,kgs,6,,,,""
2024-07-08,Overhead Press,Shoulders,60.0,kgs,4,,,,""
2024-07-08,Overhead Press,Shoulders,70.0,kgs,1,,,,""
2024-07-08,Overhead Press,Shoulders,60.0,kgs,3,,,,""
2024-07-08,Behind The Neck Barbell Press,Shoulders,40.0,kgs,6,,,,""
2024-07-08,Behind The Neck Barbell Press,Shoulders,40.0,kgs,5,,,,""
2024-07-08,Behind The Neck Barbell Press,Shoulders,40.0,kgs,5,,,,""
2024-07-08,Cable Rear Delt Fly,Shoulders,27.5,kgs,12,,,,""
2024-07-08,Cable Rear Delt Fly,Shoulders,33.0,kgs,6,,,,""
2024-07-08,Cable Rear Delt Fly,Shoulders,33.0,kgs,6,,,,""
2024-07-08,Cable Rear Delt Fly,Shoulders,27.5,kgs,8,,,,""
2024-07-08,Cable Lateral Raise,Shoulders,11.0,kgs,12,,,,""
2024-07-08,Cable Lateral Raise,Shoulders,16.5,kgs,8,,,,""
2024-07-08,Cable Lateral Raise,Shoulders,16.5,kgs,8,,,,""
2024-07-08,Cable Lateral Raise,Shoulders,16.5,kgs,6,,,,""
2024-07-08,Lying Down Cable Facepulls,Shoulders,55.0,kgs,12,,,,""
2024-07-08,Lying Down Cable Facepulls,Shoulders,60.5,kgs,10,,,,""
2024-07-08,Lying Down Cable Facepulls,Shoulders,66.0,kgs,10,,,,""
2024-07-08,Lying Down Cable Facepulls,Shoulders,71.5,kgs,10,,,,""
2024-07-08,Seated Dumbbell Press,Shoulders,30.0,kgs,10,,,,""
2024-07-08,Seated Dumbbell Press,Shoulders,30.0,kgs,8,,,,""
2024-07-08,Seated Dumbbell Press,Shoulders,30.0,kgs,7,,,,""
2024-07-08,Seated Dumbbell Press,Shoulders,30.0,kgs,7,,,,""
2024-07-08,Plank,Abs,80.0,kgs,,,,0:01:05,""
2024-07-08,Bicycle Crunches,Abs,,,,0.0,m,0:00:42,""
2024-07-08,Reverse Crunches,Abs,0.0,kgs,12,,,,""
2024-07-08,Plank,Abs,80.0,kgs,,,,0:01:01,""
2024-07-08,Bicycle Crunches,Abs,,,,0.0,m,0:00:26,""
2024-07-08,Reverse Crunches,Abs,0.0,kgs,10,,,,""
2024-07-08,Plank,Abs,80.0,kgs,,,,0:01:02,""
2024-07-08,Bicycle Crunches,Abs,,,,0.0,m,0:00:29,""
2024-07-08,Reverse Crunches,Abs,0.0,kgs,10,,,,""
2024-07-08,Plank,Abs,80.0,kgs,,,,0:01:00,""
2024-07-08,Bicycle Crunches,Abs,,,,0.0,m,0:00:17,""
2024-07-08,Reverse Crunches,Abs,0.0,kgs,10,,,,""
2024-07-09,Barbell Squat,Legs,80.0,kgs,10,,,,"No belt"
2024-07-09,Barbell Squat,Legs,115.0,kgs,6,,,,""
2024-07-09,Barbell Squat,Legs,140.0,kgs,1,,,,""
2024-07-09,Barbell Squat,Legs,150.0,kgs,0,,,,""
2024-07-09,Barbell Squat,Legs,115.0,kgs,4,,,,""
2024-07-09,Barbell Squat,Legs,100.0,kgs,8,,,,""
2024-07-09,Seated Calf Raise Machine,Legs,60.0,kgs,12,,,,""
2024-07-09,Seated Calf Raise Machine,Legs,70.0,kgs,10,,,,""
2024-07-09,Seated Calf Raise Machine,Legs,75.0,kgs,10,,,,""
2024-07-09,Seated Calf Raise Machine,Legs,80.0,kgs,10,,,,""
2024-07-09,Out Abductor,Legs,88.0,kgs,12,,,,""
2024-07-09,Out Abductor,Legs,93.5,kgs,12,,,,""
2024-07-09,Out Abductor,Legs,99.0,kgs,12,,,,""
2024-07-09,Out Abductor,Legs,99.0,kgs,12,,,,""
2024-07-09,In Abductor,Legs,88.0,kgs,12,,,,""
2024-07-09,In Abductor,Legs,93.5,kgs,12,,,,""
2024-07-09,In Abductor,Legs,99.0,kgs,12,,,,""
2024-07-09,In Abductor,Legs,99.0,kgs,10,,,,""
2024-07-09,Romanian Deadlift,Legs,80.0,kgs,10,,,,""
2024-07-09,Romanian Deadlift,Legs,90.0,kgs,8,,,,""
2024-07-09,Romanian Deadlift,Legs,100.0,kgs,5,,,,""
2024-07-09,Romanian Deadlift,Legs,100.0,kgs,3,,,,""
2024-07-09,Lying Leg Curl Machine,Legs,55.0,kgs,9,,,,""
2024-07-09,Lying Leg Curl Machine,Legs,55.0,kgs,10,,,,""
2024-07-09,Lying Leg Curl Machine,Legs,60.5,kgs,6,,,,""
2024-07-09,Lying Leg Curl Machine,Legs,60.5,kgs,6,,,,""
2024-07-09,Leg Extension Machine,Legs,77.0,kgs,10,,,,""
2024-07-09,Leg Extension Machine,Legs,82.5,kgs,7,,,,""
2024-07-09,Leg Extension Machine,Legs,88.0,kgs,6,,,,""
2024-07-09,Leg Extension Machine,Legs,93.5,kgs,5,,,,""
2024-07-09,Ski Erg,Cardio,,,,800.0,m,0:03:20,""
2024-07-09,Rowing Machine,Cardio,,,,800.0,m,0:03:30,""
2024-07-11,Flat Barbell Bench Press,Chest,70.0,kgs,12,,,,""
2024-07-11,Flat Barbell Bench Press,Chest,90.0,kgs,5,,,,""
2024-07-11,Flat Barbell Bench Press,Chest,105.0,kgs,1,,,,""
2024-07-11,Flat Barbell Bench Press,Chest,107.5,kgs,1,,,,""
2024-07-11,Flat Barbell Bench Press,Chest,87.5,kgs,3,,,,""
2024-07-11,Flat Barbell Bench Press,Chest,77.5,kgs,6,,,,""
2024-07-11,Flat Barbell Bench Press,Chest,67.5,kgs,8,,,,""
2024-07-11,Cable Fly,Chest,27.5,kgs,12,,,,""
2024-07-11,Cable Fly,Chest,33.0,kgs,10,,,,""
2024-07-11,Cable Fly,Chest,38.5,kgs,10,,,,""
2024-07-11,Cable Fly,Chest,44.0,kgs,10,,,,""
2024-07-11,Parallel Bar Triceps Dip,Triceps,0.0,kgs,12,,,,""
2024-07-11,Parallel Bar Triceps Dip,Triceps,20.0,kgs,10,,,,""
2024-07-11,Parallel Bar Triceps Dip,Triceps,40.0,kgs,6,,,,""
2024-07-11,Parallel Bar Triceps Dip,Triceps,40.0,kgs,6,,,,""
2024-07-11,Parallel Bar Triceps Dip,Triceps,40.0,kgs,2,,,,""
2024-07-11,Parallel Bar Triceps Dip,Triceps,20.0,kgs,9,,,,""
2024-07-11,Incline Dumbbell Bench Press,Chest,30.0,kgs,9,,,,""
2024-07-11,Incline Dumbbell Bench Press,Chest,30.0,kgs,8,,,,""
2024-07-11,Incline Dumbbell Bench Press,Chest,30.0,kgs,7,,,,""
2024-07-11,Incline Dumbbell Bench Press,Chest,30.0,kgs,7,,,,""
2024-07-11,Rope Push Down,Triceps,56.0,kgs,12,,,,""
2024-07-11,Rope Push Down,Triceps,61.5,kgs,10,,,,""
2024-07-11,Rope Push Down,Triceps,67.0,kgs,10,,,,""
2024-07-11,Rope Push Down,Triceps,72.5,kgs,8,,,,""
2024-07-11,Cable Overhead Triceps Extension,Triceps,45.0,kgs,12,,,,""
2024-07-11,Cable Overhead Triceps Extension,Triceps,50.5,kgs,10,,,,""
2024-07-11,Cable Overhead Triceps Extension,Triceps,56.0,kgs,10,,,,""
2024-07-11,Cable Overhead Triceps Extension,Triceps,61.5,kgs,8,,,,""
2024-07-11,Kneeling Ab Wheel Rollout,Abs,0.0,kgs,12,,,,""
2024-07-11,Russian Twists,Abs,20.0,kgs,20,,,,""
2024-07-11,Flutter Kicks,Abs,,,,0.0,m,0:00:30,""
2024-07-11,Kneeling Ab Wheel Rollout,Abs,0.0,kgs,12,,,,""
2024-07-11,Russian Twists,Abs,20.0,kgs,20,,,,""
2024-07-11,Flutter Kicks,Abs,,,,0.0,m,0:00:32,""
2024-07-11,Kneeling Ab Wheel Rollout,Abs,0.0,kgs,12,,,,""
2024-07-11,Russian Twists,Abs,20.0,kgs,20,,,,""
2024-07-11,Flutter Kicks,Abs,,,,0.0,m,0:00:30,""
2024-07-11,Kneeling Ab Wheel Rollout,Abs,0.0,kgs,12,,,,""
2024-07-11,Russian Twists,Abs,20.0,kgs,20,,,,""
2024-07-11,Flutter Kicks,Abs,,,,0.0,m,0:00:35,""
2024-07-12,Deadlift,Back,80.0,kgs,12,,,,"No accessories"
2024-07-12,Deadlift,Back,130.0,kgs,8,,,,""
2024-07-12,Deadlift,Back,190.0,kgs,1,,,,""
2024-07-12,Deadlift,Back,205.0,kgs,0,,,,""
2024-07-12,Deadlift,Back,160.0,kgs,2,,,,""
2024-07-12,Deadlift,Back,120.0,kgs,6,,,,"No belt"
2024-07-12,Pull Up,Back,0.0,kgs,10,,,,""
2024-07-12,Pull Up,Back,20.0,kgs,5,,,,""
2024-07-12,Pull Up,Back,30.0,kgs,3,,,,""
2024-07-12,Pull Up,Back,30.0,kgs,3,,,,""
2024-07-12,Pull Up,Back,20.0,kgs,5,,,,""
2024-07-12,Pull Up,Back,0.0,kgs,9,,,,""
